survey version standard standard_catagory shift ZTF-g ZTF-r ZTF-i
ZTF ZTF spectra/calspec23/ngc6681_6_stis_002.fits calspec23 0 -15.937  
ZTF ZTF spectra/calspec23/wd0947_857_stis_007.fits calspec23 0 -15.502 -16.049 -16.466
ZTF ZTF spectra/calspec23/hd205905_stis_009.fits calspec23 0 -6.961 -6.556 -6.474
ZTF ZTF spectra/calspec23/eta1dor_stis_004.fits calspec23 0 -5.543 -5.852 -6.111
ZTF ZTF spectra/calspec23/sun_reference_stis_002.fits calspec23 0 26.493 26.954 27.051
ZTF ZTF spectra/calspec23/hd163466_stis_005.fits calspec23 0 -6.832 -6.898 -7.031
ZTF ZTF spectra/calspec23/hz4_stis_008.fits calspec23 0 -14.416 -14.721 -15.018
ZTF ZTF spectra/calspec23/bd_75d325_stis_006.fits calspec23 0 -9.243 -9.823 -10.254
ZTF ZTF spectra/calspec23/alpha_lyr_stis_011.fits calspec23 0 0.11 -0.177 -0.424
ZTF ZTF spectra/calspec23/hd180609_stis_006.fits calspec23 0 -9.368 -9.519 -9.689
ZTF ZTF spectra/calspec23/bd11d3759_stis_003.fits calspec23 0 -12.057 -10.514 -8.92
ZTF ZTF spectra/calspec23/hz43b_stis_005.fits calspec23 0 -14.668 -13.582 -12.263
ZTF ZTF spectra/calspec23/hd128998_stis_003.fits calspec23 0 -5.679 -5.967 -6.209
ZTF ZTF spectra/calspec23/ngc6681_8_stis_002.fits calspec23 0 -16.62  
ZTF ZTF spectra/calspec23/ngc6681_2_stis_002.fits calspec23 0 -16.048  
ZTF ZTF spectra/calspec23/hd200775_stis_001.fits calspec23 0 -7.498 -7.187 -7.07
ZTF ZTF spectra/calspec23/agk_81d266_stisnic_007.fits calspec23 0 -11.627 -12.217 -12.652
ZTF ZTF spectra/calspec23/hd160617_stis_005.fits calspec23 0 -8.883 -8.583 -8.496
ZTF ZTF spectra/calspec23/hd142331_stis_005.fits calspec23 0 -8.976 -8.508 -8.395
ZTF ZTF spectra/calspec23/hd159222_stis_008.fits calspec23 0 -6.753 -6.332 -6.247
ZTF ZTF spectra/calspec23/bd54d1216_stis_005.fits calspec23 0 -9.858 -9.564 -9.485
ZTF ZTF spectra/calspec23/hd167060_stis_005.fits calspec23 0 -9.154 -8.741 -8.644
ZTF ZTF spectra/calspec23/bd21d0607_stis_006.fits calspec23 0 -9.364 -9.093 -9.021
ZTF ZTF spectra/calspec23/bd29d2091_stis_006.fits calspec23 0 -10.441 -10.088 -9.978
ZTF ZTF spectra/calspec23/hs2027_stis_006.fits calspec23 0 -16.434 -16.876 -17.28
ZTF ZTF spectra/calspec23/ngc6681_11_stis_002.fits calspec23 0 -15.656  
ZTF ZTF spectra/calspec23/hd074000_stis_006.fits calspec23 0 -9.79 -9.541 -9.476
ZTF ZTF spectra/calspec23/wd1026_453_stis_007.fits calspec23 0 -15.879 -16.417 -16.83
ZTF ZTF spectra/calspec23/hd14943_stis_005.fits calspec23 0 -5.881 -5.952 -6.096
ZTF ZTF spectra/calspec23/ngc6681_5_stis_002.fits calspec23 0 -15.854  
ZTF ZTF spectra/calspec23/bd_28d4211_stis_005.fits calspec23 0 -10.223 -10.81 -11.25
ZTF ZTF spectra/calspec23/bd02d3375_stis_006.fits calspec23 0 -10.105 -9.787 -9.685
ZTF ZTF spectra/calspec23/hd106252_stis_008.fits calspec23 0 -7.636 -7.237 -7.15
ZTF ZTF spectra/calspec23/hd111980_stis_006.fits calspec23 0 -8.559 -8.207 -8.103
ZTF ZTF spectra/calspec23/hd2811_stis_004.fits calspec23 0 -7.479 -7.577 -7.714
ZTF ZTF spectra/calspec23/delumi_stis_004.fits calspec23 0 -4.215 -4.476 -4.702
ZTF ZTF spectra/calspec23/hd60753_stis_004.fits calspec23 0 -6.518 -6.838 -7.101
ZTF ZTF spectra/calspec23/etauma_stis_007.fits calspec23 0 -1.595 -2.049 -2.392
ZTF ZTF spectra/calspec23/lamlep_stis_007.fits calspec23 0 -4.016 -4.526 -4.913
ZTF ZTF spectra/calspec23/hd031128_stis_006.fits calspec23 0 -9.296 -8.983 -8.893
ZTF ZTF spectra/calspec23/hd172728_stis_002.fits calspec23 0 -5.567 -5.883 -6.145
ZTF ZTF spectra/calspec23/109vir_stis_003.fits calspec23 0 -3.581 -3.861 -4.097
ZTF ZTF spectra/calspec23/sdssj151421_stis_005.fits calspec23 0 -15.684 -16.148 -16.52
ZTF ZTF spectra/calspec23/bd_17d4708_stisnic_007.fits calspec23 0 -9.614 -9.334 -9.257
ZTF ZTF spectra/calspec23/10lac_stis_007.fits calspec23 0 -4.642 -5.092 -5.446
ZTF ZTF spectra/calspec23/ngc6681_1_stis_002.fits calspec23 0 -15.769  
ZTF ZTF spectra/calspec23/sirius_stis_005.fits calspec23 0 1.585 1.286 1.024
ZTF ZTF spectra/calspec23/hd93521_stis_007.fits calspec23 0 -6.771 -7.249 -7.631
ZTF ZTF spectra/calspec23/sigori_stis_001.fits calspec23 0 -3.577 -4.069 -4.444
